282-,-,-,-,-,-
-0.098368,0.063032,0.030739,0.000263,0.008004,-0.021262
-0.109143,0.065112,0.027415,0.000971,0.009549,-0.024116
-0.120493,0.067259,0.022965,0.001564,0.010523,-0.026827
-0.131644,0.068893,0.018052,0.001868,0.010887,-0.029313
-0.141932,0.069542,0.013241,0.001786,0.010755,-0.031536
-0.151197,0.068793,0.009104,0.001265,0.010299,-0.033498
-0.159843,0.066485,0.006220,0.000261,0.009671,-0.035206
-0.168457,0.062969,0.004941,-0.001226,0.008942,-0.036702
-0.177622,0.058946,0.005292,-0.003071,0.008042,-0.038122
-0.187731,0.054966,0.007121,-0.005025,0.006833,-0.039657
-0.198550,0.051224,0.010172,-0.006776,0.005286,-0.041386
-0.209313,0.047678,0.014096,-0.008074,0.003539,-0.043215
-0.219178,0.044158,0.018453,-0.008810,0.001817,-0.044956
-0.227436,0.040450,0.022756,-0.008986,0.000352,-0.046408
-0.233655,0.036391,0.026658,-0.008689,-0.000657,-0.047413
-0.237917,0.032064,0.030069,-0.008077,-0.001042,-0.047907
-0.241118,0.028008,0.032978,-0.007333,-0.000710,-0.047943
-0.244862,0.025072,0.035251,-0.006572,0.000300,-0.047655
-0.250443,0.023760,0.036574,-0.005776,0.001802,-0.047146
-0.257892,0.023785,0.036407,-0.004859,0.003517,-0.046452
-0.266021,0.024485,0.034094,-0.003798,0.005120,-0.045603
-0.273121,0.025373,0.029309,-0.002710,0.006275,-0.044685
-0.277797,0.026012,0.022548,-0.001825,0.006737,-0.043812
-0.279277,0.025750,0.015186,-0.001446,0.006421,-0.043068
-0.277454,0.024060,0.009008,-0.001825,0.005449,-0.042471
-0.273186,0.020988,0.005622,-0.003004,0.004169,-0.042004
-0.268319,0.017057,0.005966,-0.004768,0.003057,-0.041664
-0.265158,0.012947,0.009939,-0.006688,0.002487,-0.041468
-0.265608,0.009303,0.016411,-0.008209,0.002575,-0.041423
-0.270234,0.006582,0.023621,-0.008856,0.003165,-0.041485
-0.278153,0.004996,0.029720,-0.008415,0.003934,-0.041557
-0.287712,0.004520,0.033227,-0.006980,0.004559,-0.041529
-0.297059,0.004868,0.033181,-0.004871,0.004852,-0.041317
-0.304766,0.005509,0.029508,-0.002553,0.004747,-0.040911
-0.310483,0.005721,0.023362,-0.000546,0.004235,-0.040393
-0.314872,0.004682,0.016432,0.000641,0.003341,-0.039819
-,-,-,-,-,-
-0.006025,-0.000035,0.000029,-0.000172,-0.000037,-0.000620
-0.034662,-0.000278,0.000421,-0.001011,-0.000240,-0.003533
-0.095765,-0.001156,0.002344,-0.002845,-0.000701,-0.009619
-0.176599,-0.003223,0.007440,-0.005313,-0.001225,-0.017389
-0.254278,-0.006431,0.016201,-0.007648,-0.001306,-0.024329
-0.313154,-0.009575,0.027060,-0.009177,-0.000408,-0.028696
-0.349317,-0.011366,0.037060,-0.009495,0.001631,-0.030001
-0.367407,-0.011823,0.043315,-0.008495,0.004411,-0.028707
-0.374530,-0.011620,0.044249,-0.006463,0.007128,-0.025774
-0.376009,-0.010918,0.039879,-0.004027,0.008879,-0.022318
-0.375024,-0.009559,0.031752,-0.001866,0.009059,-0.019249
-0.373522,-0.007680,0.022385,-0.000465,0.007597,-0.017045
-0.373064,-0.005842,0.014402,-0.000001,0.004904,-0.015721
-0.375146,-0.004643,0.010111,-0.000314,0.001676,-0.014887
-0.380018,-0.004293,0.010563,-0.001055,-0.001348,-0.014000
-0.386207,-0.004534,0.014823,-0.001864,-0.003615,-0.012692
-0.392138,-0.004846,0.020755,-0.002460,-0.004866,-0.010842
-0.397292,-0.004823,0.026064,-0.002697,-0.005103,-0.008449
-0.401713,-0.004258,0.028929,-0.002578,-0.004585,-0.005611
-0.405360,-0.003145,0.028632,-0.002201,-0.003815,-0.002596
-0.408050,-0.001950,0.025730,-0.001681,-0.003388,0.000260
-0.409466,-0.001279,0.021565,-0.001138,-0.003748,0.002757
-0.409124,-0.001182,0.017617,-0.000698,-0.005040,0.004923
-0.406566,-0.001454,0.015071,-0.000432,-0.007064,0.006974
-0.401541,-0.002307,0.014618,-0.000320,-0.009332,0.009193
-0.394002,-0.004092,0.016317,-0.000327,-0.011280,0.011771
-0.384129,-0.006591,0.019591,-0.000475,-0.012479,0.014729
-0.372474,-0.009113,0.023517,-0.000777,-0.012771,0.017941
-0.359877,-0.011184,0.027230,-0.001145,-0.012275,0.021188
-0.347093,-0.012707,0.030277,-0.001434,-0.011284,0.024231
-0.334647,-0.013559,0.032660,-0.001509,-0.010102,0.026862
-0.323092,-0.013548,0.034420,-0.001301,-0.008926,0.028943
-0.313116,-0.012740,0.035271,-0.000821,-0.007844,0.030443
-0.305240,-0.011508,0.034900,-0.000182,-0.006940,0.031450
-0.299506,-0.010373,0.033475,0.000437,-0.006369,0.032124
-0.295409,-0.009877,0.031720,0.000883,-0.006325,0.032627
-0.291934,-0.010269,0.030532,0.001075,-0.006919,0.033082
-0.287708,-0.011284,0.030517,0.000991,-0.008085,0.033559
-0.281524,-0.012405,0.031772,0.000689,-0.009572,0.034058
-0.272917,-0.013220,0.034099,0.000324,-0.010993,0.034526
-0.262438,-0.013488,0.037218,0.000085,-0.011946,0.034906
-0.251345,-0.013083,0.040646,0.000088,-0.012127,0.035198
-0.240717,-0.011981,0.043639,0.000327,-0.011451,0.035433
-0.231019,-0.010192,0.045495,0.000706,-0.010093,0.035617
-0.222466,-0.007782,0.045871,0.001107,-0.008404,0.035702
-0.215352,-0.004932,0.044814,0.001426,-0.006768,0.035605
-0.209898,-0.001839,0.042665,0.001604,-0.005509,0.035262
-0.205976,0.001301,0.039941,0.001644,-0.004842,0.034626
-0.203119,0.004119,0.037174,0.001576,-0.004853,0.033663
-0.200719,0.006176,0.034930,0.001414,-0.005466,0.032401
-0.198222,0.007334,0.033826,0.001148,-0.006443,0.030945
-0.195232,0.007836,0.034231,0.000792,-0.007428,0.029434
-0.191494,0.008016,0.036004,0.000414,-0.008025,0.027999
-0.186909,0.008136,0.038643,0.000102,-0.007972,0.026716
-0.181593,0.008409,0.041537,-0.000074,-0.007260,0.025564
-0.175807,0.008932,0.044036,-0.000072,-0.006130,0.024426
-0.169811,0.009622,0.045647,0.000117,-0.004973,0.023130
-0.163823,0.010352,0.046340,0.000463,-0.004148,0.021540
-0.158049,0.011120,0.046509,0.000870,-0.003818,0.019623
-0.152716,0.012064,0.046715,0.001234,-0.003899,0.017443
-0.148024,0.013308,0.047438,0.001503,-0.004126,0.015115
-0.144125,0.014907,0.048670,0.001705,-0.004189,0.012763
-0.141088,0.016862,0.049720,0.001925,-0.003828,0.010469
-0.138810,0.018916,0.049808,0.002226,-0.002925,0.008271
-0.137073,0.020589,0.048729,0.002567,-0.001545,0.006213
-0.135703,0.021579,0.046854,0.002809,0.000136,0.004342
-0.134634,0.021899,0.044850,0.002808,0.001920,0.002661
-0.133847,0.021700,0.043390,0.002502,0.003614,0.001093
-0.133378,0.021158,0.042870,0.001956,0.005036,-0.000530
-0.133360,0.020465,0.043352,0.001338,0.006016,-0.002442
-0.134140,0.019864,0.044721,0.000836,0.006420,-0.004849
-0.136363,0.019673,0.046714,0.000597,0.006197,-0.007851
-0.140673,0.020195,0.048807,0.000724,0.005423,-0.011380
-0.147242,0.021513,0.050299,0.001288,0.004304,-0.015196
-0.155609,0.023394,0.050556,0.002267,0.003139,-0.018956
-0.164960,0.025403,0.049140,0.003490,0.002249,-0.022315
-0.174565,0.027077,0.045853,0.004674,0.001852,-0.025044
-0.184100,0.027956,0.040864,0.005484,0.001963,-0.027099
-0.193610,0.027549,0.034919,0.005623,0.002390,-0.028582
-0.203093,0.025539,0.029444,0.004944,0.002851,-0.029645
-0.212381,0.022084,0.026132,0.003511,0.003105,-0.030431
-0.221351,0.017897,0.026186,0.001610,0.003072,-0.031060
-0.230051,0.013949,0.029846,-0.000292,0.002851,-0.031602
-0.238715,0.010989,0.036243,-0.001693,0.002652,-0.032057
-0.247662,0.009232,0.043659,-0.002207,0.002686,-0.032348
-0.257113,0.008439,0.050236,-0.001670,0.003082,-0.032366
-0.267075,0.008238,0.054542,-0.000174,0.003878,-0.032015
-0.277180,0.008369,0.055698,0.001960,0.005060,-0.031236
-0.286694,0.008703,0.053407,0.004253,0.006557,-0.030016
-0.294937,0.009266,0.048111,0.006193,0.008212,-0.028410
-0.301579,0.010250,0.040979,0.007383,0.009789,-0.026544
-0.306491,0.011800,0.033537,0.007669,0.011055,-0.024599
-0.309642,0.013812,0.027067,0.007155,0.011838,-0.022793
-0.311402,0.015921,0.022160,0.006097,0.012027,-0.021314
-0.312681,0.017712,0.018928,0.004773,0.011602,-0.020224
-0.314556,0.018971,0.017331,0.003415,0.010656,-0.019438
-0.317626,0.019638,0.017183,0.002219,0.009362,-0.018831
-0.321833,0.019629,0.018151,0.001340,0.007899,-0.018323
-0.326915,0.018925,0.019770,0.000834,0.006424,-0.017846
-0.332759,0.017781,0.021501,0.000635,0.005055,-0.017309
-0.339343,0.016689,0.022895,0.000628,0.003844,-0.016632
-0.346575,0.016129,0.023713,0.000741,0.002775,-0.015766
-0.354257,0.016244,0.023874,0.000930,0.001795,-0.014679
-0.362110,0.016805,0.023380,0.001140,0.000851,-0.013337
-0.369812,0.017472,0.022484,0.001308,-0.000075,-0.011693
-0.377034,0.017934,0.021762,0.001392,-0.000926,-0.009691
-0.383422,0.017909,0.021722,0.001389,-0.001562,-0.007284
-0.388574,0.017233,0.022526,0.001319,-0.001810,-0.004421
-0.392200,0.016048,0.024050,0.001201,-0.001587,-0.001093
-0.394204,0.014715,0.025890,0.001071,-0.001022,0.002543
-0.394575,0.013533,0.027443,0.000986,-0.000461,0.006195
-0.393213,0.012670,0.028327,0.001006,-0.000302,0.009579
-0.389843,0.012152,0.028699,0.001169,-0.000804,0.012527
-0.384201,0.011842,0.029020,0.001480,-0.001936,0.015024
-0.376376,0.011558,0.029581,0.001900,-0.003370,0.017175
-0.366933,0.011223,0.030329,0.002358,-0.004650,0.019156
-0.356671,0.010806,0.030974,0.002755,-0.005405,0.021151
-0.346318,0.010220,0.031200,0.002990,-0.005516,0.023273
-0.336416,0.009468,0.030868,0.002983,-0.005158,0.025507
-0.327252,0.008782,0.030029,0.002711,-0.004689,0.027736
-0.318793,0.008504,0.028812,0.002216,-0.004473,0.029766
-0.310730,0.008813,0.027464,0.001617,-0.004736,0.031392
-0.302578,0.009573,0.026401,0.001074,-0.005477,0.032481
-0.293924,0.010499,0.025958,0.000690,-0.006483,0.033056
-0.284785,0.011404,0.026114,0.000448,-0.007438,0.033310
-0.275441,0.012214,0.026529,0.000266,-0.008095,0.033512
-0.265968,0.012868,0.026881,0.000071,-0.008359,0.033863
-0.256087,0.013270,0.027075,-0.000188,-0.008274,0.034417
-,-,-,-,-,-
-0.003735,0.000217,0.000581,-0.000051,-0.000122,0.000655
-0.021388,0.001251,0.003388,-0.000302,-0.000699,0.003766
-0.058644,0.003480,0.009575,-0.000851,-0.001907,0.010404
-0.106936,0.006514,0.018251,-0.001584,-0.003441,0.019180
-0.151300,0.009626,0.027283,-0.002247,-0.004777,0.027520
-0.180987,0.012332,0.034593,-0.002612,-0.005554,0.033471
-0.192506,0.014434,0.038816,-0.002609,-0.005700,0.036238
-0.188434,0.015816,0.039656,-0.002386,-0.005408,0.036012
-0.174617,0.016391,0.037912,-0.002252,-0.005035,0.033540
-0.157419,0.016290,0.035291,-0.002528,-0.004989,0.029671
-0.141766,0.015895,0.033838,-0.003345,-0.005551,0.025117
-0.130258,0.015549,0.035015,-0.004518,-0.006665,0.020471
-0.123275,0.015399,0.039105,-0.005647,-0.007944,0.016216
-0.119762,0.015398,0.045317,-0.006335,-0.008857,0.012644
-0.118160,0.015360,0.052259,-0.006339,-0.008950,0.009854
-0.117071,0.015060,0.058478,-0.005648,-0.007976,0.007790
-0.115583,0.014338,0.062840,-0.004465,-0.005940,0.006286
-0.113348,0.013162,0.064748,-0.003114,-0.003064,0.005085
-0.110544,0.011619,0.064278,-0.001924,0.000270,0.003854
-0.107895,0.009875,0.062156,-0.001137,0.003583,0.002259
-0.106615,0.008227,0.059523,-0.000858,0.006376,0.000054
-0.107766,0.007050,0.057479,-0.001014,0.008258,-0.002830
-0.111513,0.006558,0.056675,-0.001374,0.009034,-0.006279
-0.117220,0.006661,0.057210,-0.001647,0.008755,-0.010075
-0.124197,0.007119,0.058774,-0.001558,0.007720,-0.014023
-0.132172,0.007769,0.060751,-0.000922,0.006418,-0.017962
-0.141099,0.008540,0.062195,0.000269,0.005371,-0.021682
-0.150953,0.009401,0.061971,0.001849,0.004941,-0.024958
-0.161697,0.010413,0.059149,0.003552,0.005195,-0.027660
-0.173169,0.011654,0.053415,0.005067,0.005909,-0.029778
-0.184929,0.013020,0.045414,0.006105,0.006738,-0.031381
-0.196265,0.014229,0.036688,0.006441,0.007414,-0.032555
-0.206560,0.015032,0.029032,0.005984,0.007838,-0.033380
-0.215677,0.015240,0.023858,0.004805,0.008056,-0.033930
-0.224103,0.014774,0.021840,0.003135,0.008159,-0.034283
-0.232791,0.013829,0.022736,0.001310,0.008193,-0.034538
-0.242586,0.012864,0.025517,-0.000302,0.008102,-0.034799
-0.253697,0.012281,0.028904,-0.001396,0.007727,-0.035135
-0.265637,0.012059,0.032016,-0.001832,0.006936,-0.035554
-0.277652,0.011808,0.034641,-0.001677,0.005783,-0.035990
-0.289200,0.011241,0.036927,-0.001122,0.004540,-0.036335
-0.300084,0.010393,0.038901,-0.000390,0.003580,-0.036465
-0.310412,0.009550,0.040324,0.000347,0.003188,-0.036268
-0.320535,0.009142,0.040780,0.000990,0.003384,-0.035707
-0.330974,0.009472,0.039848,0.001512,0.003911,-0.034811
-0.342176,0.010659,0.037545,0.001876,0.004411,-0.033549
-0.354124,0.012679,0.034487,0.002013,0.004639,-0.031788
-0.366115,0.015188,0.031458,0.001916,0.004562,-0.029465
-0.377038,0.017642,0.029025,0.001701,0.004321,-0.026722
-0.386234,0.019745,0.027387,0.001510,0.004104,-0.023829
-0.394042,0.021642,0.026348,0.001417,0.004016,-0.021011
-0.401330,0.023627,0.025414,0.001436,0.004020,-0.018346
-0.408684,0.025795,0.023987,0.001534,0.003959,-0.015764
-0.415888,0.027971,0.021798,0.001656,0.003635,-0.013119
-0.421815,0.029794,0.019237,0.001731,0.002944,-0.010211
-0.425034,0.030860,0.017116,0.001695,0.001988,-0.006857
-0.424796,0.030804,0.016143,0.001510,0.001071,-0.003032
-0.421457,0.029286,0.016548,0.001159,0.000511,0.001118
-0.416051,0.026179,0.018144,0.000637,0.000398,0.005371
-0.409661,0.021849,0.020704,-0.000028,0.000517,0.009482
-0.403041,0.017072,0.024057,-0.000746,0.000515,0.013257
-0.396468,0.012629,0.027972,-0.001352,0.000103,0.016592
-0.389813,0.008998,0.032224,-0.001668,-0.000797,0.019504
-0.382765,0.006348,0.036563,-0.001571,-0.002017,0.022115
-0.374966,0.004707,0.040555,-0.001027,-0.003211,0.024585
-0.366128,0.003991,0.043635,-0.000088,-0.004011,0.027032
-0.356284,0.003946,0.045196,0.001079,-0.004204,0.029522
-0.345843,0.004356,0.044757,0.002181,-0.003834,0.032064
-0.335223,0.005150,0.042385,0.002936,-0.003169,0.034566
-0.324374,0.006160,0.038844,0.003213,-0.002563,0.036868
-0.312809,0.007097,0.035180,0.003020,-0.002249,0.038846
-0.300252,0.007774,0.032178,0.002424,-0.002248,0.040458
-0.286951,0.008211,0.030144,0.001508,-0.002452,0.041705
-0.273547,0.008449,0.029159,0.000378,-0.002780,0.042584
-0.260942,0.008421,0.029377,-0.000841,-0.003223,0.043066
-0.250061,0.008147,0.030965,-0.002001,-0.003810,0.043119
-0.241597,0.007893,0.033867,-0.002938,-0.004560,0.042743
-0.235762,0.007977,0.037609,-0.003481,-0.005462,0.041984
-0.232153,0.008541,0.041367,-0.003501,-0.006471,0.040933
-0.229770,0.009557,0.044374,-0.002968,-0.007500,0.039739
-0.227282,0.010872,0.046198,-0.001986,-0.008390,0.038592
-0.223588,0.012300,0.046701,-0.000767,-0.008933,0.037664
-0.218230,0.013802,0.045951,0.000414,-0.008936,0.037056
-0.211436,0.015409,0.044166,0.001305,-0.008308,0.036781
-0.203731,0.017075,0.041696,0.001718,-0.007124,0.036766
-0.195483,0.018771,0.039154,0.001565,-0.005636,0.036869
-0.186880,0.020497,0.037384,0.000930,-0.004181,0.036920
-0.177955,0.022257,0.037019,0.000068,-0.003009,0.036745
-0.168560,0.024202,0.038077,-0.000684,-0.002186,0.036169
-0.158512,0.026557,0.039869,-0.001027,-0.001672,0.035026
-0.147822,0.029336,0.041249,-0.000830,-0.001479,0.033149
-0.136837,0.032315,0.041207,-0.000173,-0.001759,0.030393
-0.126165,0.035220,0.039496,0.000696,-0.002689,0.026721
-0.116464,0.037756,0.036781,0.001467,-0.004299,0.022285
-0.108297,0.039561,0.034250,0.001881,-0.006345,0.017420
-0.102123,0.040306,0.033031,0.001811,-0.008325,0.012576
-0.098259,0.039909,0.033707,0.001293,-0.009646,0.008200
-0.096779,0.038606,0.036116,0.000498,-0.009825,0.004615
-0.097411,0.036834,0.039522,-0.000371,-0.008640,0.001980
-0.099483,0.035020,0.043072,-0.001163,-0.006147,0.000278
-0.102101,0.033437,0.046130,-0.001817,-0.002606,-0.000673
-0.104413,0.032240,0.048302,-0.002321,0.001538,-0.001202
-0.105847,0.031570,0.049438,-0.002687,0.005763,-0.001702
-0.106367,0.031595,0.049648,-0.002926,0.009590,-0.002549
-0.106541,0.032471,0.049182,-0.003017,0.012635,-0.004035
-0.107252,0.034170,0.048200,-0.002898,0.014647,-0.006328
-0.109320,0.036302,0.046629,-0.002479,0.015528,-0.009449
-0.113318,0.038179,0.044283,-0.001731,0.015329,-0.013297
-0.119512,0.039048,0.041085,-0.000755,0.014207,-0.017680
-0.127898,0.038401,0.037265,0.000227,0.012378,-0.022342
-0.138280,0.036179,0.033387,0.000938,0.010106,-0.026983
-0.150236,0.032655,0.030217,0.001154,0.007693,-0.031267
-0.163039,0.028201,0.028555,0.000785,0.005464,-0.034858
-0.175734,0.023293,0.028976,-0.000087,0.003727,-0.037489
-0.187265,0.018504,0.031621,-0.001224,0.002779,-0.039016
-0.196626,0.014289,0.036130,-0.002305,0.002867,-0.039455
-0.203151,0.010999,0.041561,-0.003027,0.004064,-0.039037
-0.206862,0.009050,0.046559,-0.003186,0.006237,-0.038150
-0.208465,0.008660,0.049638,-0.002727,0.009014,-0.037233
-0.208977,0.009510,0.049454,-0.001749,0.011766,-0.036718
-0.209455,0.010838,0.045477,-0.000489,0.013707,-0.037005
-0.210836,0.011700,0.038574,0.000702,0.014128,-0.038373
-0.213773,0.011370,0.030745,0.001446,0.012717,-0.040839
-0.218709,0.009762,0.024220,0.001468,0.009724,-0.044113
-0.225909,0.007324,0.020555,0.000739,0.005826,-0.047704
-0.235287,0.004577,0.020305,-0.000483,0.001892,-0.051048
-0.246392,0.001815,0.023023,-0.001801,-0.001238,-0.053632
-0.258596,-0.000934,0.027402,-0.002867,-0.002921,-0.055083
-,-,-,-,-,-
-0.005665,-0.000312,0.000636,-0.000045,0.000131,-0.000877
-0.033017,-0.001745,0.003979,-0.000197,0.000842,-0.005000
-0.092785,-0.005025,0.011536,-0.000363,0.002616,-0.013651
-0.174988,-0.009826,0.021257,-0.000440,0.005422,-0.024732
-0.258905,-0.013926,0.028956,-0.000597,0.008698,-0.034659
-0.328233,-0.014637,0.032031,-0.000990,0.011710,-0.041034
-0.376145,-0.011579,0.030736,-0.001388,0.013809,-0.043390
-0.404353,-0.006476,0.027062,-0.001380,0.014643,-0.042612
-0.419244,-0.001057,0.022889,-0.000757,0.014256,-0.040001
-0.427751,0.003786,0.018917,0.000375,0.012971,-0.036623
-0.434929,0.007728,0.014915,0.001700,0.011198,-0.033072
-0.443591,0.010574,0.010681,0.002847,0.009307,-0.029538
-0.454698,0.012194,0.006655,0.003516,0.007581,-0.025929
-0.467437,0.012681,0.003434,0.003526,0.006177,-0.022038
-0.479686,0.012404,0.001183,0.002815,0.005097,-0.017748
-0.489302,0.011944,0.000086,0.001508,0.004203,-0.013120
-0.494922,0.011727,0.000785,0.000000,0.003309,-0.008273
-0.496064,0.011739,0.003803,-0.001190,0.002305,-0.003289
-0.493073,0.011758,0.008684,-0.001677,0.001244,0.001708
-0.486786,0.011607,0.013927,-0.001366,0.000293,0.006562
-0.478178,0.011170,0.017803,-0.000455,-0.000437,0.011173
-0.468099,0.010347,0.019253,0.000682,-0.000981,0.015520
-0.457118,0.008950,0.018263,0.001638,-0.001493,0.019592
-0.445539,0.006772,0.015832,0.002084,-0.002175,0.023348
-0.433520,0.003885,0.013613,0.001875,-0.003194,0.026726
-0.421174,0.000788,0.013260,0.001122,-0.004585,0.029687
-0.408686,-0.001904,0.015658,0.000158,-0.006202,0.032258
-0.396458,-0.003918,0.020604,-0.000588,-0.007752,0.034550
-0.385006,-0.005414,0.026965,-0.000806,-0.008919,0.036723
-0.374727,-0.006599,0.033116,-0.000429,-0.009486,0.038928
-0.365808,-0.007447,0.037539,0.000406,-0.009413,0.041224
-0.358233,-0.007900,0.039224,0.001496,-0.008863,0.043560
-0.351852,-0.008040,0.038006,0.002673,-0.008159,0.045844
-0.346393,-0.007954,0.034507,0.003741,-0.007696,0.048031
-0.341163,-0.007496,0.029611,0.004429,-0.007798,0.050155
-0.334943,-0.006438,0.024365,0.004548,-0.008592,0.052226
-0.326473,-0.004943,0.020107,0.004139,-0.009952,0.054162
-0.315191,-0.003708,0.018144,0.003379,-0.011522,0.055885
-0.301515,-0.003462,0.019180,0.002406,-0.012835,0.057420
-0.286524,-0.004202,0.023062,0.001308,-0.013522,0.058847
-0.271460,-0.005157,0.028996,0.000209,-0.013463,0.060191
-0.257150,-0.005583,0.035879,-0.000693,-0.012780,0.061388
-0.243596,-0.005221,0.042522,-0.001179,-0.011721,0.062313
-0.230309,-0.004131,0.047951,-0.001128,-0.010551,0.062822
-0.216937,-0.002497,0.051723,-0.000586,-0.009483,0.062795
-0.203569,-0.000517,0.053975,0.000290,-0.008615,0.062196
-0.190454,0.001758,0.055041,0.001334,-0.007910,0.061084
-0.177577,0.004393,0.055075,0.002415,-0.007266,0.059573
-0.164768,0.007292,0.054231,0.003418,-0.006619,0.057807
-0.151883,0.010125,0.053057,0.004230,-0.005973,0.055919
-0.138986,0.012644,0.052318,0.004774,-0.005304,0.053989
-0.126545,0.015000,0.052510,0.005041,-0.004484,0.052043
-0.115296,0.017671,0.053507,0.005123,-0.003358,0.050050
-0.106013,0.021062,0.054530,0.005198,-0.001874,0.047931
-0.099288,0.025173,0.054571,0.005457,-0.000178,0.045597
-0.095224,0.029616,0.052873,0.006007,0.001413,0.042982
-0.093221,0.033857,0.049340,0.006806,0.002544,0.040086
-0.092185,0.037409,0.044633,0.007664,0.003006,0.036988
-0.091006,0.040096,0.039787,0.008347,0.002858,0.033810
-0.088885,0.042081,0.035727,0.008692,0.002430,0.030683
-0.085440,0.043515,0.032953,0.008641,0.002137,0.027713
-0.080653,0.044380,0.031445,0.008195,0.002269,0.024888
-0.074768,0.044734,0.030772,0.007394,0.002873,0.022020
-0.068377,0.044888,0.030384,0.006358,0.003727,0.018873
-0.062445,0.045220,0.029858,0.005260,0.004469,0.015270
-0.058124,0.045837,0.028920,0.004241,0.004763,0.011136
-0.056436,0.046615,0.027340,0.003339,0.004400,0.006512
-0.057857,0.047467,0.025004,0.002500,0.003324,0.001572
-0.062068,0.048323,0.022143,0.001637,0.001638,-0.003398
-0.068114,0.048945,0.019476,0.000668,-0.000391,-0.008103
-0.074938,0.049064,0.018022,-0.000479,-0.002378,-0.012325
-0.081878,0.048705,0.018533,-0.001812,-0.003922,-0.015962
-0.088818,0.048248,0.021067,-0.003209,-0.004714,-0.019025
-0.095992,0.048159,0.024987,-0.004434,-0.004629,-0.021612
-0.103650,0.048758,0.029201,-0.005231,-0.003765,-0.023874
-0.111731,0.050121,0.032534,-0.005440,-0.002437,-0.025987
